Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS_z,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team_z,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
4	2016	Big 12	24	11	1	12	6	1	21	12	81	72	24	16	16	Lost Second Round	5	Steve Prohm (24-11)	iowa-state	1235	2016	1001045	iowa-state	35	7075	1087	2159	1	794	1401	1	293	758	0	395	563	1	304	940	1244	577	218	142	398	542	2862	82	1235	2016
4	2016	Big 12	11	20	0	5	13	0	11	13	73	74	NULL	NULL	NULL	NULL	NULL	Lon Kruger (11-20)	oklahoma	1328	2016	1001046	oklahoma	37	7475	1018	2225	0	636	1319	0	382	906	0	530	734	1	407	1011	1418	537	247	188	484	630	2948	80	1328	2016
4	2016	Pac-12	33	6	1	16	2	1	21	8	79	66	5	4	9	Lost National Semifinal	3	Dana Altman (33-6)	oregon	1332	2016	1001047	oregon	38	7625	1041	2230	0	781	1472	1	260	758	0	648	906	1	442	940	1382	517	275	221	431	675	2990	79	1332	2016
4	2016	Big East	32	4	1	15	3	1	24	9	77	63	4	1	1	Lost Second Round	1	Jay Wright (32-4)	villanova	1437	2016	1001048	villanova	40	8025	1086	2247	0	739	1288	1	347	959	0	599	766	1	351	1034	1385	637	282	136	440	681	3118	78	1437	2016
4	2016	Big 12	31	5	1	16	2	1	24	12	83	72	3	1	3	Lost Regional Final	1	Bill Self (31-5)	kansas	1242	2016	1001049	kansas	38	7700	1092	2207	0	788	1479	1	304	728	0	601	843	1	402	1041	1443	604	253	158	478	719	3089	81	1242	2016
4	2016	ACC	33	7	1	14	4	1	25	12	84	71	6	3	6	Won National Final	1	Roy Williams (33-7)	north-carolina	1314	2016	1001050	north-carolina	40	8000	1235	2560	0	1011	1875	1	224	685	0	617	826	1	568	1056	1624	708	269	177	431	718	3311	83	1314	2016
4	2016	ACC	26	10	1	12	6	1	18	10	77	69	NULL	14	14	Lost Second Round	5	Mike Brey (26-10)	notre-dame	1323	2016	1001051	notre-dame	36	7225	972	2042	0	710	1342	1	262	700	0	498	671	1	381	884	1265	480	197	143	359	544	2704	75	1323	2016
4	2016	ACC	19	15	1	10	8	1	14	8	76	71	19	18	NULL	NULL	NULL	Jim Boeheim (19-15)	syracuse	1393	2016	1001052	syracuse	37	7475	884	2080	0	569	1204	0	315	876	0	506	736	1	445	874	1319	493	300	162	440	598	2589	70	1393	2016
4	2016	ACC	23	11	1	11	7	1	21	11	66	56	8	6	24	Lost Second Round	5	Tony Bennett (23-11)	virginia	1438	2016	1001053	virginia	37	7425	964	1964	0	740	1407	1	224	557	0	474	630	1	323	866	1189	551	199	119	345	596	2626	71	1438	2016
4	2016	ACC	33	7	1	14	4	1	25	12	84	71	6	3	6	Won National Final	1	Roy Williams (33-7)	north-carolina	1314	2016	1001054	north-carolina	40	8000	1235	2560	0	1011	1875	1	224	685	0	617	826	1	568	1056	1624	708	269	177	431	718	3311	83	1314	2016
4	2016	ACC	19	15	1	10	8	1	14	8	76	71	19	18	NULL	NULL	NULL	Jim Boeheim (19-15)	syracuse	1393	2016	1001055	syracuse	37	7475	884	2080	0	569	1204	0	315	876	0	506	736	1	445	874	1319	493	300	162	440	598	2589	70	1393	2016
4	2016	Big East	32	4	1	15	3	1	24	9	77	63	4	1	1	Lost Second Round	1	Jay Wright (32-4)	villanova	1437	2016	1001056	villanova	40	8025	1086	2247	0	739	1288	1	347	959	0	599	766	1	351	1034	1385	637	282	136	440	681	3118	78	1437	2016
4	2016	Big 12	11	20	0	5	13	0	11	13	73	74	NULL	NULL	NULL	NULL	NULL	Lon Kruger (11-20)	oklahoma	1328	2016	1001057	oklahoma	37	7475	1018	2225	0	636	1319	0	382	906	0	530	734	1	407	1011	1418	537	247	188	484	630	2948	80	1328	2016
4	2016	Big East	32	4	1	15	3	1	24	9	77	63	4	1	1	Lost Second Round	1	Jay Wright (32-4)	villanova	1437	2016	1001058	villanova	40	8025	1086	2247	0	739	1288	1	347	959	0	599	766	1	351	1034	1385	637	282	136	440	681	3118	78	1437	2016
4	2016	ACC	33	7	1	14	4	1	25	12	84	71	6	3	6	Won National Final	1	Roy Williams (33-7)	north-carolina	1314	2016	1001059	north-carolina	40	8000	1235	2560	0	1011	1875	1	224	685	0	617	826	1	568	1056	1624	708	269	177	431	718	3311	83	1314	2016
3	2017	Big 12	25	12	1	10	8	1	13	9	71	67	NULL	NULL	NULL	Lost Regional Final	9	Bruce Weber (25-12)	kansas-state	1243	2017	1001060	kansas-state	35	7025	869	1883	0	622	1200	1	247	683	0	538	775	1	330	802	1132	521	271	130	453	630	2523	72	1243	2017
3	2017	ACC	11	20	0	4	14	0	8	9	73	74	NULL	NULL	NULL	NULL	NULL	Danny Manning (11-20)	wake-forest	1448	2017	1001061	wake-forest	33	6600	923	1955	0	655	1258	1	268	697	0	619	795	1	349	850	1199	512	183	121	389	668	2733	83	1448	2017
3	2017	NEC	18	14	1	12	6	1	-8	-8	73	72	NULL	NULL	NULL	NULL	NULL	Jamion Christian (18-14)	mount-st-marys	1291	2017	1001062	mount-st-marys	36	7225	877	1977	0	616	1247	0	261	730	0	431	640	1	276	806	1082	403	222	142	472	640	2446	68	1291	2017
3	2017	Southland	16	17	0	11	7	1	-9	-6	70	70	NULL	NULL	NULL	NULL	NULL	Mark Slessinger (16-17)	new-orleans	1309	2017	1001063	new-orleans	32	6500	830	1755	0	691	1317	1	139	438	0	532	749	1	386	754	1140	500	252	97	534	562	2331	73	1309	2017
3	2017	Big West	22	11	1	12	4	1	1	-2	72	68	NULL	NULL	NULL	NULL	NULL	Jim Les (22-11)	california-davis	1413	2017	1001064	california-davis	36	7275	873	2008	0	652	1373	0	221	635	0	558	828	1	364	916	1280	461	202	118	513	688	2525	70	1413	2017
3	2017	MEAC	19	16	1	9	7	1	-13	-12	72	69	NULL	NULL	NULL	Lost First Four	16	LeVelle Moton (19-16)	north-carolina-central	1300	2017	1001065	north-carolina-central	34	6800	910	2005	0	655	1244	1	255	761	0	467	684	1	397	916	1313	480	209	112	406	587	2542	75	1300	2017
3	2017	Pac-12	24	12	1	12	6	1	13	6	78	71	10	10	NULL	NULL	NULL	Andy Enfield (24-12)	southern-california	1425	2017	1001066	southern-california	36	7225	975	2139	0	692	1357	1	283	782	0	583	787	1	387	899	1286	550	252	190	398	571	2816	78	1425	2017
3	2017	Big East	21	14	1	10	8	1	11	10	74	73	NULL	NULL	NULL	Lost First Round	10	Ed Cooley (21-14)	providence	1344	2017	1001067	providence	33	6625	804	1795	0	565	1150	0	239	645	0	472	683	1	294	807	1101	471	218	98	412	56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2319,70,1344,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2017,Pac-12,27,8,1,14,4,1,16,7,81,72,3,2,12,Lost First Round,4,Sean Miller (27-8),arizona,1112,2017,1001068,arizona,37,7400,977,2048,0,733,1423,1,244,625,0,635,830,1,380,978,1358,501,201,119,413,625,2833,77,1112,2017
3,2017,Big Sky,12,20,0,6,12,0,-8,0,76,82,NULL,NULL,NULL,NULL,NULL,Brian Jones (12-20),north-dakota,1315,2017,1001069,north-dakota,32,6500,926,1919,0,698,1334,1,228,585,0,498,698,1,297,849,1146,487,251,93,419,672,2578,81,1315,2017
3,2017,Big East,21,14,1,9,9,1,17,11,79,73,NULL,NULL,NULL,Lost Second Round,10,LaVall Jordan (21-14),butler,1139,2017,1001070,butler,34,6850,906,1898,0,645,1184,1,261,714,0,522,704,1,287,804,1091,453,206,96,346,640,2595,76,1139,2017
3,2017,Big South,19,12,1,12,6,1,-2,-6,80,72,NULL,NULL,NULL,NULL,NULL,Pat Kelsey (19-12),winthrop,1457,2017,1001071,winthrop,33,6750,891,1957,0,578,1118,1,313,839,0,520,725,1,316,908,1224,423,216,169,430,605,2615,79,1457,2017
3,2017,SEC,21,13,1,11,7,1,17,10,76,69,8,5,23,Lost Second Round,6,Michael White (21-13),florida,1196,2017,1001072,florida,36,7275,953,2118,0,675,1342,1,278,776,0,620,851,1,416,915,1331,450,272,167,431,661,2804,78,1196,2017
3,2017,Southern,25,9,1,14,4,1,4,-4,75,66,NULL,NULL,NULL,NULL,NULL,Steve Forbes (25-9),east-tennessee-state,1190,2017,1001073,east-tennessee-state,35,7075,960,1967,0,695,1274,1,265,693,0,597,850,1,357,912,1269,516,293,162,519,698,2782,80,1190,2017
3,2017,ACC,23,12,1,9,9,1,16,9,80,73,NULL,19,NULL,Lost Regional Final,9,Leonard Hamilton (23-12),florida-state,1199,2017,1001074,florida-state,35,7000,1036,2146,0,803,1475,1,233,671,0,568,824,1,409,915,1324,511,259,180,415,684,2873,82,1199,2017
3,2017,A-Sun,23,12,1,12,2,1,2,-5,81,72,NULL,NULL,NULL,NULL,NULL,Joe Dooley (23-12),florida-gulf-coast,1195,2017,1001075,florida-gulf-coast,34,6850,1007,2017,0,786,1381,1,221,636,0,466,664,1,379,890,1269,527,207,116,421,635,2701,79,1195,2017
3,2017,WCC,32,5,1,17,1,1,18,3,84,68,18,6,8,Lost Regional Semifinal,4,Mark Few (32-5),gonzaga,1211,2017,1001076,gonzaga,39,7800,1149,2280,1,863,1531,1,286,749,0,638,890,1,378,1209,1587,595,265,183,448,660,3222,83,1211,2017
3,2017,Summit,28,7,1,13,1,1,7,0,85,74,NULL,NULL,NULL,Lost First Round,12,T.J. Otzelberger (28-7),south-dakota-state,1355,2017,1001077,south-dakota-state,35,7075,881,1938,0,563,1055,1,318,883,0,603,782,1,316,913,1229,459,180,83,453,584,2683,77,1355,2017
3,2017,Big 12,13,18,0,4,14,0,7,9,73,76,NULL,NULL,NULL,NULL,NULL,Steve Prohm (13-18),iowa-state,1235,2017,1001078,iowa-state,35,7125,1031,2186,0,687,1326,1,344,860,0,423,604,1,318,901,1219,553,272,124,355,557,2829,81,1235,2017
3,2017,MWC,29,8,1,15,3,1,14,5,83,73,NULL,20,24,Lost Regional Semifinal,7,Eric Musselman (29-8),nevada,1305,2017,1001079,nevada,35,7025,933,2082,0,613,1245,0,320,837,0,606,859,1,386,965,1351,559,189,152,386,581,2792,80,1305,2017
3,2017,CUSA,25,8,1,16,2,1,10,3,75,66,NULL,24,NULL,NULL,NULL,Kermit Davis (25-8),middle-tennessee,1292,2017,1001080,middle-tennessee,36,7225,1014,2077,0,786,1455,1,228,622,0,441,631,1,355,918,1273,552,242,100,374,655,2697,75,1292,2017
3,2017,Big Ten,15,17,0,4,14,0,7,7,75,75,15,12,NULL,NULL,NULL,Richard Pitino (15-17),minnesota,1278,2017,1001081,minnesota,34,6950,887,2037,0,678,1427,0,209,610,0,573,806,1,378,963,1341,507,194,227,393,577,2556,75,1278,2017
3,2017,Big Ten,15,17,0,6,12,0,10,8,69,67,19,19,NULL,NULL,NULL,Chris Collins (15-17),northwestern,1321,2017,1001082,northwestern,36,7200,913,2094,0,657,1347,0,256,747,0,476,637,1,386,918,1304,540,190,175,383,691,2558,71,1321,2017
3,2017,SEC,12,20,0,6,12,0,9,10,72,74,NULL,NULL,NULL,NULL,NULL,Bryce Drew (12-20),vanderbilt,1435,2017,1001083,vanderbilt,35,7025,815,1896,0,469,975,0,346,921,0,513,660,1,286,922,1208,450,147,133,430,581,2489,71,1435,2017
3,2017,ACC,21,15,1,8,10,0,14,8,75,69,14,5,NULL,NULL,NULL,Mike Brey (21-15),notre-dame,1323,2017,1001084,notre-dame,36,7225,980,2139,0,646,1270,1,334,869,0,489,611,1,334,878,1212,566,255,134,341,533,2783,77,1323,2017
3,2017,Ivy,13,16,0,5,9,0,-2,-2,73,72,NULL,NULL,NULL,NULL,NULL,Mitch Henderson (13-16),princeton,1343,2017,1001085,princeton,30,6025,772,1716,0,474,927,1,298,789,0,307,416,1,247,756,1003,426,200,93,298,482,2149,72,1343,2017
3,2017,Big Ten,30,7,1,15,3,1,23,9,80,66,20,3,11,Lost Regional Semifinal,2,Matt Painter (30-7),purdue,1345,2017,1001086,purdue,35,7075,980,2044,0,665,1262,1,315,782,0,515,680,1,344,978,1322,640,181,87,455,552,2790,80,1345,2017
3,2017,AEC,27,8,1,15,1,1,5,-3,74,65,NULL,NULL,NULL,NULL,NULL,John Becker (27-8),vermont,1436,2017,1001087,vermont,35,7000,943,1909,0,714,1288,1,229,621,0,456,651,1,326,866,1192,476,199,151,392,555,2571,74,1436,2017
3,2017,WCC,30,6,1,16,2,1,13,0,77,65,22,11,25,NULL,NULL,Randy Bennett (30-6),saint-marys-ca,1388,2017,1001088,saint-marys-ca,34,6800,892,1797,0,599,1053,1,293,744,0,372,499,1,324,881,1205,563,143,110,365,512,2449,72,1388,2017
3,2017,A-10,18,15,1,9,9,1,4,2,76,75,NULL,NULL,NULL,NULL,NULL,Mike Rhoades (18-15),virginia-commonwealth,1433,2017,1001089,virginia-commonwealth,35,7100,945,2050,0,746,1448,1,199,602,0,527,747,1,386,889,1275,525,263,138,435,728,2616,75,1433,2017
3,2017,Big East,36,4,1,14,4,1,27,10,87,70,6,1,2,Won National Final,1,Jay Wright (36-4),villanova,1437,2017,1001090,villanova,36,7200,965,1948,0,654,1105,1,311,843,0,538,681,1,316,892,1208,505,259,109,402,515,2779,77,1437,2017
3,2017,NEC,18,14,1,12,6,1,-8,-8,73,72,NULL,NULL,NULL,NULL,NULL,Jamion Christian (18-14),mount-st-marys,1291,2017,1001091,mount-st-marys,36,7225,877,1977,0,616,1247,0,261,730,0,431,640,1,276,806,1082,403,222,142,472,640,2446,68,1291,2017
3,2017,ACC,31,3,1,17,1,1,22,9,67,54,NULL,1,1,Lost First Round,1,Tony Bennett (31-3),virginia,1438,2017,1001092,virginia,34,6900,839,1823,0,607,1221,0,232,602,0,336,474,1,297,822,1119,473,190,138,324,556,2246,66,1438,2017
3,2017,CAA,11,21,0,7,11,0,-8,-1,79,83,NULL,NULL,NULL,NULL,NULL,C.B. McGrath (11-21),north-carolina-wilmington,1423,2017,1001093,north-carolina-wilmington,35,7025,1071,2231,0,735,1314,1,336,917,0,489,708,1,422,839,1261,564,234,115,363,699,2967,85,1423,2017
3,2017,Big 12,26,11,1,11,7,1,20,9,80,70,11,2,15,Lost Regional Semifinal,5,Bob Huggins (26-11),west-virginia,1452,2017,1001094,west-virginia,37,7525,1059,2333,0,784,1574,0,275,759,0,621,907,1,534,853,1387,607,371,176,455,756,3014,82,1452,2017
3,2017,Patriot,25,10,1,16,2,1,4,-3,81,73,NULL,NULL,NULL,Lost First Round,14,Nathan Davis (25-10),bucknell,1137,2017,1001095,bucknell,35,7000,942,1961,0,656,1207,1,286,754,0,497,730,1,302,901,1203,510,252,134,466,655,2669,76,1137,2017
3,2017,Big Ten,15,18,0,7,11,0,10,10,67,66,NULL,NULL,NULL,NULL,NULL,Greg Gard (15-18),wisconsin,1458,2017,1001096,wisconsin,37,7500,971,2135,0,688,1347,1,283,788,0,453,703,1,460,917,1377,504,250,130,411,602,2678,72,1458,2017
3,2017,ACC,21,12,1,10,8,1,14,7,80,72,NULL,NULL,NULL,Lost First Round,8,Buzz Williams (21-12),virginia-tech,1439,2017,1001097,virginia-tech,33,6650,887,1813,0,597,1093,1,290,720,0,546,741,1,240,828,1068,497,131,91,398,543,2610,79,1439,2017
3,2017,Big East,29,6,1,15,3,1,19,9,84,75,17,3,3,Lost Second Round,1,Chris Mack (29-6),xavier,1462,2017,1001098,xavier,38,7625,981,2148,0,714,1373,1,267,775,0,607,882,1,451,965,1416,560,228,100,478,711,2836,75,1462,2017
3,2017,Big Ten,19,13,1,8,10,0,14,8,73,67,NULL,NULL,NULL,NULL,NULL,Mark Turgeon (19-13),maryland,1268,2017,1001099,maryland,33,6625,827,1840,0,555,1083,1,272,757,0,512,732,1,351,822,1173,472,180,154,426,613,2438,74,1268,2017
3,2017,SEC,23,12,1,10,8,1,15,10,81,76,NULL,22,NULL,Lost First Round,7,Mike Anderson (23-12),arkansas,1116,2017,1001100,arkansas,36,7200,997,2165,0,764,1527,1,233,638,0,628,825,1,401,897,1298,497,278,170,428,739,2855,79,1116,2017
3,2017,Big East,22,12,1,10,8,1,16,10,79,74,23,13,NULL,Lost Second Round,8,Kevin Willard (22-12),seton-hall,1371,2017,1001101,seton-hall,33,6675,872,1949,0,670,1351,0,202,598,0,471,733,1,439,872,1311,405,228,82,449,613,2417,73,1371,2017
3,2017,Big 12,19,15,1,8,10,0,15,9,76,70,24,16,NULL,NULL,NULL,Scott Drew (19-15),baylor,1124,2017,1001102,baylor,35,7000,921,1956,0,691,1315,1,230,641,0,478,661,1,451,878,1329,544,180,166,469,617,2550,73,1124,2017
3,2017,WAC,28,6,1,12,2,1,9,-1,76,64,NULL,NULL,NULL,Lost First Round,12,Chris Jans (28-6),new-mexico-state,1308,2017,1001103,new-mexico-state,34,6825,913,1957,0,661,1210,1,252,747,0,600,843,1,436,903,1339,505,166,128,465,627,2678,79,1308,2017
3,2017,AAC,31,5,1,16,2,1,20,4,74,58,12,5,6,Lost Second Round,2,Mick Cronin (31-5),cincinnati,1153,2017,1001104,cincinnati,36,7250,969,2116,0,705,1352,1,264,764,0,472,688,1,437,891,1328,557,261,173,361,566,2674,74,1153,2017
3,2017,Big 12,25,12,1,10,8,1,13,9,71,67,NULL,NULL,NULL,Lost Regional Final,9,Bruce Weber (25-12),kansas-state,1243,2017,1001105,kansas-state,35,7025,869,1883,0,622,1200,1,247,683,0,538,775,1,330,802,1132,521,271,130,453,630,2523,72,1243,2017
3,2017,ACC,29,8,1,13,5,1,24,10,84,70,1,1,9,Lost Regional Final,2,Mike Krzyzewski (29-8),duke,1181,2017,1001106,duke,37,7400,1019,2144,0,708,1322,1,311,822,0,642,842,1,390,951,1341,484,226,172,421,675,2991,81,1181,2017
3,2017,Sun Belt,16,17,0,9,9,1,-2,-2,75,73,NULL,NULL,NULL,NULL,NULL,Phil Cunningham (16-17),troy,1407,2017,1001107,troy,37,7425,982,2153,0,671,1286,1,311,867,0,614,847,1,409,953,1362,484,221,129,462,654,2889,78,1407,2017
3,2017,Big 12,31,8,1,13,5,1,21,12,81,72,4,2,4,Lost National Semifinal,1,Bill Self (31-8),kansas,1242,2017,1001108,kansas,36,7275,1071,2193,0,753,1406,1,318,787,0,535,789,1,428,965,1393,584,250,162,456,639,2995,83,1242,2017
3,2017,Big West,22,11,1,12,4,1,1,-2,72,68,NULL,NULL,NULL,NULL,NULL,Jim Les (22-11),california-davis,1413,2017,1001109,california-davis,36,7275,873,2008,0,652,1373,0,221,635,0,558,828,1,364,916,1280,461,202,118,513,688,2525,70,1413,2017
3,2017,SEC,26,11,1,10,8,1,17,11,77,70,5,5,18,Lost Regional Semifinal,5,John Calipari (26-11),kentucky,1246,2017,1001110,kentucky,38,7625,1134,2396,0,867,1639,1,267,757,0,690,980,1,470,1042,1512,585,229,200,443,716,3225,85,1246,2017
3,2017,Horizon,22,10,1,15,3,1,5,-4,78,66,NULL,NULL,NULL,NULL,NULL,John Brannen (22-10),northern-kentucky,1297,2017,1001111,northern-kentucky,35,7000,928,2037,0,628,1178,1,300,859,0,503,740,1,391,928,1319,486,200,98,468,622,2659,76,1297,2017
3,2017,ACC,22,14,1,9,9,1,14,9,76,70,16,16,NULL,NULL,NULL,David Padgett (22-14),louisville,1257,2017,1001112,louisville,34,6850,952,2085,0,714,1415,1,238,670,0,486,708,1,457,886,1343,461,227,186,374,652,2628,77,1257,2017
3,2017,OVC,23,13,1,11,7,1,0,-5,72,66,NULL,NULL,NULL,NULL,NULL,Ray Harper (23-13),jacksonville-state,1240,2017,1001113,jacksonville-state,35,7050,857,1869,0,599,1184,1,258,685,0,462,647,1,355,889,1244,493,157,134,477,628,2434,70,1240,2017
3,2017,Big Ten,33,8,1,13,5,1,19,9,74,63,NULL,7,7,Lost National Final,3,John Beilein (33-8),michigan,1276,2017,1001114,michigan,38,7675,1002,2076,0,641,1139,1,361,937,0,486,624,1,280,831,1111,527,220,108,348,571,2851,75,1276,2017
3,2017,Big 12,21,15,1,8,10,0,12,9,77,73,NULL,NULL,NULL,NULL,NULL,Michael Boynton (21-15),oklahoma-state,1329,2017,1001115,oklahoma-state,33,6600,957,2050,0,663,1318,1,294,732,0,620,786,1,454,761,1215,486,252,99,432,730,2828,86,1329,2017
3,2017,Big Ten,30,5,1,16,2,1,22,7,80,65,2,1,5,Lost Second Round,3,Tom Izzo (30-5),michigan-state,1277,2017,1001116,michigan-state,35,7025,905,1927,0,632,1195,1,273,732,0,432,646,1,328,947,1275,591,151,162,490,699,2515,72,1277,2017
3,2017,ACC,22,10,1,11,7,1,13,7,74,68,13,6,22,Lost First Round,6,Jim Larranaga (22-10),miami-fl,1274,2017,1001117,miami-fl,33,6625,813,1800,0,604,1213,0,209,587,0,443,617,1,363,813,1176,389,213,125,417,513,2278,69,1274,2017
3,2017,ACC,26,11,1,11,7,1,20,12,82,73,9,5,10,Lost Second Round,2,Roy Williams (26-11),north-carolina,1314,2017,1001118,north-carolina,40,8025,1226,2633,0,943,1835,1,283,798,0,642,916,1,630,1118,1748,722,283,139,473,711,3377,84,1314,2017
3,2017,SWAC,16,20,0,12,6,1,-8,-6,77,79,NULL,NULL,NULL,Lost First Round,16,Mike Davis (16-20),texas-southern,1411,2017,1001119,texas-southern,35,7050,866,2015,0,661,1322,1,205,693,0,656,893,1,401,827,1228,409,250,111,407,607,2593,74,1411,2017
3,2017,Pac-12,23,13,1,10,8,1,11,5,78,72,NULL,NULL,NULL,NULL,NULL,Dana Altman (23-13),oregon,1332,2017,1001120,oregon,39,7825,1091,2270,0,757,1390,1,334,880,0,560,787,1,412,1019,1431,614,253,248,454,614,3076,79,1332,2017
3,2017,MAAC,20,14,1,11,7,1,1,-2,80,77,NULL,NULL,NULL,Lost First Round,15,Tim Cluess (20-14),iona,1233,2017,1001121,iona,35,7075,979,2155,0,637,1293,0,342,862,0,513,668,1,337,913,1250,541,239,108,421,669,2813,80,1233,2017
3,2017,A-10,26,8,1,15,3,1,12,5,76,69,NULL,16,NULL,Lost Second Round,7,Dan Hurley (26-8),rhode-island,1348,2017,1001122,rhode-island,35,7025,916,2019,0,699,1366,1,217,653,0,528,791,1,409,892,1301,467,227,206,389,725,2577,74,1348,2017
3,2017,Big East,21,12,1,10,8,1,16,8,84,74,NULL,25,NULL,Lost First Round,8,Greg McDermott (21-12),creighton,1166,2017,1001123,creighton,35,7000,1078,2137,1,774,1371,1,304,766,0,404,592,1,289,934,1223,598,213,102,435,582,2864,82,1166,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,1376,2017,1001124,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,Big East,21,14,1,9,9,1,13,10,81,79,NULL,NULL,NULL,NULL,NULL,Steve Wojciechowski (21-14),marquette,1266,2017,1001125,marquette,32,6425,919,1888,0,583,1105,1,336,783,0,457,585,1,280,778,1058,525,231,115,396,620,2631,82,1266,2017
3,2017,Pac-12,21,12,1,11,7,1,12,7,81,76,21,21,NULL,Lost First Four,11,Steve Alford (21-12),ucla,1417,2017,1001126,ucla,36,7200,1210,2320,1,856,1448,1,354,872,0,459,622,1,343,1043,1386,771,212,191,404,583,3233,90,1417,2017
3,2017,MAC,17,17,1,9,9,1,-4,-2,73,74,NULL,NULL,NULL,NULL,NULL,Rob Senderoff (17-17),kent-state,1245,2017,1001127,kent-state,36,7325,986,2302,0,729,1499,0,257,803,0,543,755,1,539,915,1454,449,230,134,465,685,2772,77,1245,2017
3,2017,Pac-12,24,12,1,12,6,1,13,6,78,71,10,10,NULL,NULL,NULL,Andy Enfield (24-12),southern-california,1425,2017,1001128,southern-california,36,7225,975,2139,0,692,1357,1,283,782,0,583,787,1,387,899,1286,550,252,190,398,571,2816,78,1425,2017
3,2017,AAC,17,16,1,6,12,0,9,4,70,64,NULL,NULL,NULL,NULL,NULL,Tim Jankovich (17-16),southern-methodist,1374,2017,1001129,southern-methodist,35,7000,914,1934,0,628,1229,1,286,705,0,485,696,1,416,919,1335,566,200,117,377,506,2599,74,1374,2017
3,2017,AAC,25,8,1,14,4,1,17,5,83,72,7,3,16,Lost First Round,4,Gregg Marshall (25-8),wichita-state,1455,2017,1001130,wichita-state,36,7200,992,2114,0,682,1345,1,310,769,0,622,848,1,434,1038,1472,586,235,140,406,676,2916,81,1455,2017
3,2017,A-10,14,17,0,8,10,0,2,3,72,74,NULL,NULL,NULL,NULL,NULL,Anthony Grant (14-17),dayton,1173,2017,1001131,dayton,32,6425,820,1763,0,562,1092,1,258,671,0,530,768,1,277,820,1097,500,249,128,376,601,2428,76,1173,2017
3,2017,WCC,30,6,1,16,2,1,13,0,77,65,22,11,25,NULL,NULL,Randy Bennett (30-6),saint-marys-ca,1388,2017,1001132,saint-marys-ca,34,6800,892,1797,0,599,1053,1,293,744,0,372,499,1,324,881,1205,563,143,110,365,512,2449,72,1388,2017
3,2017,Big East,21,14,1,9,9,1,17,11,79,73,NULL,NULL,NULL,Lost Second Round,10,LaVall Jordan (21-14),butler,1139,2017,1001133,butler,34,6850,906,1898,0,645,1184,1,261,714,0,522,704,1,287,804,1091,453,206,96,346,640,2595,76,1139,2017
3,2017,CUSA,25,8,1,16,2,1,10,3,75,66,NULL,24,NULL,NULL,NULL,Kermit Davis (25-8),middle-tennessee,1292,2017,1001134,middle-tennessee,36,7225,1014,2077,0,786,1455,1,228,622,0,441,631,1,355,918,1273,552,242,100,374,655,2697,75,1292,2017
3,2017,SEC,21,13,1,11,7,1,17,10,76,69,8,5,23,Lost Second Round,6,Michael White (21-13),florida,1196,2017,1001135,florida,36,7275,953,2118,0,675,1342,1,278,776,0,620,851,1,416,915,1331,450,272,167,431,661,2804,78,1196,2017
3,2017,ACC,31,3,1,17,1,1,22,9,67,54,NULL,1,1,Lost First Round,1,Tony Bennett (31-3),virginia,1438,2017,1001136,virginia,34,6900,839,1823,0,607,1221,0,232,602,0,336,474,1,297,822,1119,473,190,138,324,556,2246,66,1438,2017
3,2017,WCC,32,5,1,17,1,1,18,3,84,68,18,6,8,Lost Regional Semifinal,4,Mark Few (32-5),gonzaga,1211,2017,1001137,gonzaga,39,7800,1149,2280,1,863,1531,1,286,749,0,638,890,1,378,1209,1587,595,265,183,448,660,3222,83,1211,2017
3,2017,Big Ten,15,17,0,6,12,0,10,8,69,67,19,19,NULL,NULL,NULL,Chris Collins (15-17),northwestern,1321,2017,1001138,northwestern,36,7200,913,2094,0,657,1347,0,256,747,0,476,637,1,386,918,1304,540,190,175,383,691,2558,71,1321,2017
3,2017,Big Ten,30,7,1,15,3,1,23,9,80,66,20,3,11,Lost Regional Semifinal,2,Matt Painter (30-7),purdue,1345,2017,1001139,purdue,35,7075,980,2044,0,665,1262,1,315,782,0,515,680,1,344,978,1322,640,181,87,455,552,2790,80,1345,2017
3,2017,Big 12,13,18,0,4,14,0,7,9,73,76,NULL,NULL,NULL,NULL,NULL,Steve Prohm (13-18),iowa-state,1235,2017,1001140,iowa-state,35,7125,1031,2186,0,687,1326,1,344,860,0,423,604,1,318,901,1219,553,272,124,355,557,2829,81,1235,2017
3,2017,Big 12,26,11,1,11,7,1,20,9,80,70,11,2,15,Lost Regional Semifinal,5,Bob Huggins (26-11),west-virginia,1452,2017,1001141,west-virginia,37,7525,1059,2333,0,784,1574,0,275,759,0,621,907,1,534,853,1387,607,371,176,455,756,3014,82,1452,2017
